3001,2,"8,6,15,15,12,5,8,15,15,5,3,11,15,15,9",225
3002,2,"5,15,6,15,10,3,15,2,15,12,4,15,4,15,5",720
3003,2,"15,6,15,9,5,15,10,15,3,12,15,4,15,1,10",378
3004,2,"15,1,15,9,4,15,3,15,4,3,15,5,15,8,10",585
3005,2,"15,12,10,6,15,15,5,2,1,15,15,3,12,12,15",900
3006,2,"15,15,1,5,8,15,15,4,9,7,15,15,10,11,13",513
3007,2,"15,5,6,5,15,15,8,8,11,15,15,2,10,8,15",1350
3008,2,"15,3,8,15,4,15,9,1,15,5,15,8,11,15,5",225
3009,2,"8,15,15,10,12,12,15,15,1,2,7,15,15,5,3",225
3010,2,"15,7,15,1,8,15,1,15,5,12,15,4,15,8,11",1170
3011,2,"6,6,15,15,9,1,9,15,15,7,10,5,15,15,8",540
3012,2,"4,15,15,4,7,2,15,15,12,2,12,15,15,3,11",1125
3013,2,"15,3,15,12,3,15,5,15,9,8,15,4,15,2,10",495
3014,2,"7,3,15,15,3,10,9,15,15,12,12,12,15,15,11",900
3015,2,"15,15,8,12,2,15,15,1,9,8,15,15,9,10,11",540
3016,2,"15,8,15,2,6,15,11,15,12,5,15,5,15,3,2",270
3017,2,"15,7,11,15,9,15,6,7,15,7,15,8,3,15,2",1350
3018,2,"1,15,1,15,5,3,15,6,15,6,9,15,4,15,8",900
3019,2,"15,7,1,2,15,15,3,12,7,15,15,8,8,8,15",1350
3020,2,"7,15,15,7,6,12,15,15,11,5,6,15,15,2,10",405
3021,2,"15,10,15,8,11,15,2,15,6,2,15,4,15,9,7",513
3022,2,"15,15,10,6,11,15,15,4,8,8,15,15,1,7,10",513
3023,2,"15,2,4,15,2,15,4,3,15,5,15,12,6,15,12",720
3024,2,"12,15,15,10,4,9,15,15,8,6,10,15,15,1,5",288
3025,2,"15,15,8,6,7,15,15,5,11,11,15,15,6,3,9",765
3026,2,"15,5,15,9,3,15,6,15,2,7,15,11,15,6,1",720
3027,2,"15,7,15,12,9,15,10,15,3,8,15,4,15,9,5",333
3028,2,"15,15,12,3,7,15,15,4,8,12,15,15,11,8,7",270
3029,2,"15,10,15,12,13,15,7,15,11,4,15,3,15,9,6",333
3030,2,"15,3,15,7,2,15,8,15,6,9,15,10,15,7,6",333
3031,2,"8,5,15,4,15,7,8,15,2,15,12,2,15,8,15",1350
3032,2,"8,4,15,5,15,7,6,15,9,15,6,13,15,4,15",255
3033,2,"6,7,15,15,5,9,6,15,15,4,10,8,15,15,11",540
3034,2,"12,15,8,15,7,11,15,12,15,12,4,15,3,15,9",900
3035,2,"3,15,11,6,15,5,15,13,1,15,11,15,10,7,15",255
3036,2,"15,7,15,7,7,15,8,15,10,4,15,10,15,2,5",1620
3037,2,"3,15,7,4,15,8,15,8,9,15,13,15,1,6,15",330
3038,2,"11,5,15,15,6,5,11,15,15,7,8,8,15,15,3",900
3039,2,"8,2,15,15,4,2,5,15,15,11,5,6,15,15,8",1440
3040,2,"15,8,15,6,8,15,7,15,9,11,15,2,15,12,6",450
3041,2,"5,15,9,15,3,11,15,4,15,10,1,15,1,15,7",900
3042,2,"1,15,13,11,15,2,15,3,4,15,3,15,9,10,15",540
3043,2,"15,2,15,6,8,15,10,15,7,9,15,9,15,2,5",1026
3044,2,"7,7,15,15,7,2,4,15,15,8,5,1,15,15,11",1350
3045,2,"15,8,15,6,4,15,2,15,9,5,15,11,15,5,10",405
3046,2,"15,15,1,2,5,15,15,12,11,11,15,15,10,4,12",378
3047,2,"7,15,15,11,12,9,15,15,12,13,6,15,15,1,4",288
3048,2,"7,15,15,9,8,1,15,15,2,7,5,15,15,12,11",495
3049,2,"7,15,15,3,4,3,15,15,2,9,10,15,15,10,11",990
3050,2,"15,15,6,5,11,15,15,6,12,13,15,15,7,3,3",360
